unit_id,volume,kind,source_number,source_label,parent_id,printed_page,source_file,line,anchor_sha256,authority_state,review_state
ega:IV.5.2.5.i,IV,label,{\rm(i)},IV.5.2.5.i,ega:subsection:IV.5.2,IV-2:91,components/02_section52_dimension_of_algebraic_preschemes.tex,202,10B8F09F25B5D043279427797DDCDBD356826C4CCDC08C5B2C71A70D31DD81B5,english_discovery,unreviewed
ega:IV.5.2.5.ii,IV,label,{\rm(i)},IV.5.2.5.ii,ega:subsection:IV.5.2,IV-2:91,components/02_section52_dimension_of_algebraic_preschemes.tex,229,A7EA018696CA2340AECC12A436B021913C65131FA32AF19501E63DA3DA767D73,english_discovery,unreviewed
ega:subsection:IV.4.3,IV,subsection,subsection:IV.4.3,subsection:IV.4.3,ega:volume:IV,IV-2:58,components/03_section43_tensor_products_of_fields.tex,4,3EC79FE3B390BC114D7C1FE68FD2756360B571074206C64D5A10A2F8D781555C,english_discovery,unreviewed
ega:IV.4.3.1,IV,statement,4.3.1,IV.4.3.1,ega:subsection:IV.4.3,IV-2:58,components/03_section43_tensor_products_of_fields.tex,12,C586887296B1197713D8E26684E2F0C373909EAF8B732FC229F137D5D054393D,english_discovery,unreviewed
ega:IV.4.3.2,IV,proposition,4.3.2,IV.4.3.2,ega:subsection:IV.4.3,IV-2:58,components/03_section43_tensor_products_of_fields.tex,20,6F35B24A8594897041D996D361C3EFF329A5064F288EE3289E13C809E575DF29,english_discovery,unreviewed
ega:IV.4.3.2:proof,IV,proof,proof,,ega:IV.4.3.2,IV-2:58,components/03_section43_tensor_products_of_fields.tex,29,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.4.3.3,IV,corollary,4.3.3,IV.4.3.3,ega:subsection:IV.4.3,IV-2:58,components/03_section43_tensor_products_of_fields.tex,35,8315ACDF67AF5ABC7C6B4EC36209D43BD91B418AB77685D9A1C98A3FDD4F43C7,english_discovery,unreviewed
ega:IV.4.3.3:proof,IV,proof,proof,,ega:IV.4.3.3,IV-2:58,components/03_section43_tensor_products_of_fields.tex,42,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.4.3.4,IV,corollary,4.3.4,IV.4.3.4,ega:subsection:IV.4.3,IV-2:58,components/03_section43_tensor_products_of_fields.tex,48,ABE875BECEDFBCB3D1774F36C787BE7E3236383355E274DE05FF4914AF715EB7,english_discovery,unreviewed
ega:IV.4.3.4:proof,IV,proof,proof,,ega:IV.4.3.4,IV-2:58,components/03_section43_tensor_products_of_fields.tex,59,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.4.3.5,IV,proposition,4.3.5,IV.4.3.5,ega:subsection:IV.4.3,IV-2:58,components/03_section43_tensor_products_of_fields.tex,77,C93B4EB5E6D3EC2E9E0CFDB86517160A6A5CAC55F25E5DB41B9F707AD49BF67D,english_discovery,unreviewed
ega:IV.4.3.5:proof,IV,proof,proof,,ega:IV.4.3.5,IV-2:58,components/03_section43_tensor_products_of_fields.tex,85,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.4.3.6,IV,corollary,4.3.6,IV.4.3.6,ega:subsection:IV.4.3,IV-2:58,components/03_section43_tensor_products_of_fields.tex,91,7657B4C1C91737D7BA2E0D92B7D9F14A442BDCD759C9E82D100FD2747B4B15D2,english_discovery,unreviewed
ega:IV.4.3.6:proof,IV,proof,proof,,ega:IV.4.3.6,IV-2:58,components/03_section43_tensor_products_of_fields.tex,97,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.4.3.7,IV,corollary,4.3.7,IV.4.3.7,ega:subsection:IV.4.3,IV-2:58,components/03_section43_tensor_products_of_fields.tex,103,43AD71DA44F8844B988DA46759436ECCEE64AFA25019172DDDD93A8936953D58,english_discovery,unreviewed
ega:IV.4.3.7:proof,IV,proof,proof,,ega:IV.4.3.7,IV-2:58,components/03_section43_tensor_products_of_fields.tex,110,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.4.3.8,IV,corollary,4.3.8,IV.4.3.8,ega:subsection:IV.4.3,IV-2:58,components/03_section43_tensor_products_of_fields.tex,121,0F754E460DB8506915EB66E6AF2795816FE65BFADA51C8924EF014035A418979,english_discovery,unreviewed
ega:IV.4.3.9,IV,proposition,4.3.9,IV.4.3.9,ega:subsection:IV.4.3,IV-2:59,components/03_section43_tensor_products_of_fields.tex,131,A69276AEE54E7851038818D2BE85E414376397936CAE703E30070048009BF2AE,english_discovery,unreviewed
ega:IV.4.3.9:proof,IV,proof,proof,,ega:IV.4.3.9,IV-2:59,components/03_section43_tensor_products_of_fields.tex,138,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:subsection:IV.5.3,IV,subsection,subsection:IV.5.3,subsection:IV.5.3,ega:volume:IV,,components/03_section53_support_dimension_and_hilbert_polynomial.tex,3,97447C6B2A898327560EE7345E57568D0403F6E93350F4F78861B96501664E1F,english_discovery,unreviewed
ega:IV.5.3.1,IV,proposition,5.3.1,IV.5.3.1,ega:subsection:IV.5.3,IV-2:92,components/03_section53_support_dimension_and_hilbert_polynomial.tex,12,B554FE658C52ADA4A49CE15FA8C7F59F01F6BE63460F52B77694AB5961ED9D2F,english_discovery,unreviewed
ega:IV.5.3.1:proof,IV,proof,proof,,ega:IV.5.3.1,IV-2:92,components/03_section53_support_dimension_and_hilbert_polynomial.tex,29,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.5.3.1.1,IV,equation,IV.5.3.1.1,IV.5.3.1.1,ega:IV.5.3.1,IV-2:92,components/03_section53_support_dimension_and_hilbert_polynomial.tex,69,A2A86C2FD3F94F739DF6D2E107425DF9BE5E6848A034A20375FDC0EFFC3272BB,english_discovery,unreviewed
ega:IV.5.3.1.2,IV,equation,IV.5.3.1.2,IV.5.3.1.2,ega:IV.5.3.1,IV-2:92,components/03_section53_support_dimension_and_hilbert_polynomial.tex,78,24FD02539FB618D4B80ACE7BB1D1113C82C1F3C90ACA9EC7D69BC69DAE644734,english_discovery,unreviewed
ega:IV.5.3.1.3,IV,lemma,5.3.1.3,IV.5.3.1.3,ega:subsection:IV.5.3,IV-2:92,components/03_section53_support_dimension_and_hilbert_polynomial.tex,85,E22C5E96D1880F275241E84D88FA631C4D6A105D6A49798DEEC93A946713C63D,english_discovery,unreviewed
ega:IV.5.3.1.3:proof,IV,proof,proof,,ega:IV.5.3.1.3,IV-2:92,components/03_section53_support_dimension_and_hilbert_polynomial.tex,96,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.5.3.1.3:proof:2,IV,proof,proof,,ega:IV.5.3.1.3,IV-2:92,components/03_section53_support_dimension_and_hilbert_polynomial.tex,106,313F1C8922275E2D800EBE991C9123B0F11251C0C87B0948A1D8237A83F624C6,english_discovery,unreviewed
ega:subsection:IV.4.4,IV,subsection,subsection:IV.4.4,subsection:IV.4.4,ega:volume:IV,,components/04_section44_irreducible_connected_over_algebraically_closed.tex,2,105A805D111D40427F6FBCD471AF00080E3C2E0EFFA61712ABAA59F905089B39,english_discovery,unreviewed
ega:IV.4.4.1,IV,statement,4.4.1,IV.4.4.1,ega:subsection:IV.4.4,,components/04_section44_irreducible_connected_over_algebraically_closed.tex,6,A25ED52C2117C7B66DF8F7BF7B13A1F2E6B1E240D49B63360F7202569B35582B,english_discovery,unreviewed
ega:IV.4.4.2,IV,lemma,4.4.2,IV.4.4.2,ega:subsection:IV.4.4,,components/04_section44_irreducible_connected_over_algebraically_closed.tex,68,DC75923F24D4634A9D2D5DCF7F56FA14C1E44CA32E2AB3CC3A01A5158CB5F64B,english_discovery,unreviewed
ega:IV.4.4.2.i,IV,label,IV.4.4.2.i,IV.4.4.2.i,ega:subsection:IV.4.4,,components/04_section44_irreducible_connected_over_algebraically_closed.tex,75,BC29AEB60F917F3634C40B05A1C39118AEA1EA36BD02292A2C842AFBB77EBC50,english_discovery,unreviewed
ega:IV.4.4.2.ii,IV,label,IV.4.4.2.ii,IV.4.4.2.ii,ega:subsection:IV.4.4,IV-2:60,components/04_section44_irreducible_connected_over_algebraically_closed.tex,84,6B58756E743249A1E348C49C7A3BE16BB4A736412FDE0B28CDBF8CFE34AADAC6,english_discovery,unreviewed
ega:IV.4.4.2:proof,IV,proof,proof,,ega:IV.4.4.2,IV-2:60,components/04_section44_irreducible_connected_over_algebraically_closed.tex,91,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.4.4.3,IV,remark,4.4.3,IV.4.4.3,ega:subsection:IV.4.4,IV-2:60,components/04_section44_irreducible_connected_over_algebraically_closed.tex,121,94F7412EBB2325D3319BF457D06803AF63147B2B485A2FBB0DD2BD65A3C7420E,english_discovery,unreviewed
ega:IV.4.4.4,IV,theorem,4.4.4,IV.4.4.4,ega:subsection:IV.4.4,IV-2:60,components/04_section44_irreducible_connected_over_algebraically_closed.tex,159,72A3009C720ABA13B81580F74EA2AF2A39C40F8B6A7952F3E779AE3EC55855DF,english_discovery,unreviewed
ega:IV.4.4.4:proof,IV,proof,proof,,ega:IV.4.4.4,IV-2:60,components/04_section44_irreducible_connected_over_algebraically_closed.tex,166,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.4.4.5,IV,corollary,4.4.5,IV.4.4.5,ega:subsection:IV.4.4,IV-2:60,components/04_section44_irreducible_connected_over_algebraically_closed.tex,184,41A0CF477A939B78CB66980E5F2E4DC205719C486112DA169D768FBE9A546E58,english_discovery,unreviewed
ega:IV.4.4.5:proof,IV,proof,proof,,ega:IV.4.4.5,IV-2:60,components/04_section44_irreducible_connected_over_algebraically_closed.tex,199,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.4.4.6,IV,corollary,4.4.6,IV.4.4.6,ega:subsection:IV.4.4,IV-2:61,components/04_section44_irreducible_connected_over_algebraically_closed.tex,218,89A07B9AB6526984871969CC89594F39338C5DB425357EAB13A760DCE254871F,english_discovery,unreviewed
ega:subsection:IV.5.4,IV,subsection,subsection:IV.5.4,subsection:IV.5.4,ega:volume:IV,,components/04_section54_dimension_of_morphism_image.tex,3,02F143BAFA69DF642F9C0A9F57135CBC19836D841E464D0253C53220405E0CC3,english_discovery,unreviewed
ega:IV.5.4.1,IV,proposition,5.4.1,IV.5.4.1,ega:subsection:IV.5.4,,components/04_section54_dimension_of_morphism_image.tex,7,08507DC0C40913FAABA0E4465C1DE06A5F581A502B7B0A7695D7B699A0FACABC,english_discovery,unreviewed
ega:IV.5.4.1.i,IV,label,{\rm(i)},IV.5.4.1.i,ega:subsection:IV.5.4,,components/04_section54_dimension_of_morphism_image.tex,13,9BCF1D90E287A3EAF109B8DF9AA4BC6DB9D7834B13702EF057B6718189E530FC,english_discovery,unreviewed
ega:IV.5.4.1.ii,IV,label,{\rm(i)},IV.5.4.1.ii,ega:subsection:IV.5.4,,components/04_section54_dimension_of_morphism_image.tex,20,704647C0FF096AF59E5D4DF47091EDD88F4E20718E7D350A14B6F05A1B455A60,english_discovery,unreviewed
ega:IV.5.4.1:proof,IV,proof,proof,,ega:IV.5.4.1,,components/04_section54_dimension_of_morphism_image.tex,29,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.5.4.2,IV,corollary,5.4.2,IV.5.4.2,ega:subsection:IV.5.4,IV-2:94,components/04_section54_dimension_of_morphism_image.tex,107,8FB02623E95BEC61BB03BE3FF4453D487DE0CCE238A59AE4A3D36B17F336017D,english_discovery,unreviewed
ega:IV.5.4.3,IV,remarks,5.4.3,IV.5.4.3,ega:subsection:IV.5.4,IV-2:94,components/04_section54_dimension_of_morphism_image.tex,119,F210AFB62A059860354D4B3439667DD27A39C535706B552F08F80E2665CEA24E,english_discovery,unreviewed
ega:IV.5.4.3.i,IV,label,{\rm(i)},IV.5.4.3.i,ega:subsection:IV.5.4,IV-2:94,components/04_section54_dimension_of_morphism_image.tex,123,E41184F43061C831F0A3AF0A2E6DE50F2C50AA1CDA7B2E137D004552998A2BA4,english_discovery,unreviewed
ega:IV.5.4.3.ii,IV,label,{\rm(i)},IV.5.4.3.ii,ega:subsection:IV.5.4,IV-2:94,components/04_section54_dimension_of_morphism_image.tex,158,0969F544FE1633E1C53AD19D0FF88C91E6FA765E8110BC66217DAECC676190D3,english_discovery,unreviewed
ega:IV.5.4.3.1,IV,equation,IV.5.4.3.1,IV.5.4.3.1,ega:IV.5.4.3,IV-2:94,components/04_section54_dimension_of_morphism_image.tex,174,A7B7E10BB756AF89C9F7D8E0BC7F8AE21A704E99B46174F56C0D2240F180D29E,english_discovery,unreviewed
ega:subsection:IV.4.5,IV,subsection,subsection:IV.4.5,subsection:IV.4.5,ega:volume:IV,,components/05_section45_geometric_irreducibility_connectedness.tex,2,85DFA292E5A9C7CB1E07FF6BA6BC9BE4539A76B0EA9C5FD5192C9CECD4AC8967,english_discovery,unreviewed
ega:IV.4.5,IV,label,IV.4.5,IV.4.5,ega:subsection:IV.4.5,,components/05_section45_geometric_irreducibility_connectedness.tex,3,820EA2346F1BC637756D74F8F44C27706F5CF33A8BC40B38E0115FD1CE71A4B6,english_discovery,unreviewed
ega:IV.4.5.1,IV,proposition,4.5.1,IV.4.5.1,ega:subsection:IV.4.5,,components/05_section45_geometric_irreducibility_connectedness.tex,7,7AFE89292848AFEFE5178343C3D5F13185C479A54ED46170648CB1BDF12F5C45,english_discovery,unreviewed
ega:IV.4.5.1:proof,IV,proof,proof,,ega:IV.4.5.1,,components/05_section45_geometric_irreducibility_connectedness.tex,19,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.4.5.2,IV,definition,4.5.2,IV.4.5.2,ega:subsection:IV.4.5,,components/05_section45_geometric_irreducibility_connectedness.tex,31,D9A777F09259C48CE599B7D2E44AA1F4A395EA669E8D0D3B752AC17E9E2C36A3,english_discovery,unreviewed
ega:IV.4.5.2.a,IV,label,IV.4.5.2.a,IV.4.5.2.a,ega:subsection:IV.4.5,,components/05_section45_geometric_irreducibility_connectedness.tex,46,0C3A51027FBFEDCB15DD54A2751DE454087C50C42E67316285B7691982365223,english_discovery,unreviewed
ega:IV.4.5.2.b,IV,label,IV.4.5.2.b,IV.4.5.2.b,ega:subsection:IV.4.5,,components/05_section45_geometric_irreducibility_connectedness.tex,51,49E120061A947A23D7A96F2E89C77E819E058FFDDDC51DE62A6C1A191F9457A7,english_discovery,unreviewed
ega:IV.4.5.2.c,IV,label,IV.4.5.2.c,IV.4.5.2.c,ega:subsection:IV.4.5,,components/05_section45_geometric_irreducibility_connectedness.tex,57,C4F791286A1038E77194344ADA6B43F6E4B73C09D745FFBE3600B72C53AA7A36,english_discovery,unreviewed
ega:IV.4.5.3,IV,statement,4.5.3,IV.4.5.3,ega:subsection:IV.4.5,,components/05_section45_geometric_irreducibility_connectedness.tex,64,92CA6245413822BCB31AE87F71A08D9E1CF2945A269B9F4D92AE4854AA62816F,english_discovery,unreviewed
ega:IV.4.5.4,IV,proposition,4.5.4,IV.4.5.4,ega:subsection:IV.4.5,,components/05_section45_geometric_irreducibility_connectedness.tex,79,974861276777CF55CE71293E24C31E68C351D1DF6F0F7CBAFA76E32AC130CF69,english_discovery,unreviewed
ega:IV.4.5.4:proof,IV,proof,proof,,ega:IV.4.5.4,IV-2:62,components/05_section45_geometric_irreducibility_connectedness.tex,88,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.4.5.5,IV,definition,4.5.5,IV.4.5.5,ega:subsection:IV.4.5,IV-2:62,components/05_section45_geometric_irreducibility_connectedness.tex,100,03BBA74EFCF2807F527C07C4A998DEBE2CAC31F8B2C34C3BFEFF4265AAC7D0CD,english_discovery,unreviewed
ega:IV.4.5.6,IV,proposition,4.5.6,IV.4.5.6,ega:subsection:IV.4.5,IV-2:62,components/05_section45_geometric_irreducibility_connectedness.tex,109,41253761D8C63084614B1D59003B4376F79186A5E5A3CB4854CCA489D186C20C,english_discovery,unreviewed
ega:IV.4.5.6.i,IV,label,IV.4.5.6.i,IV.4.5.6.i,ega:subsection:IV.4.5,IV-2:62,components/05_section45_geometric_irreducibility_connectedness.tex,113,99662496C5F0340E65DFE9DDC9C0528795D03777FF3FE9698356C5A94720991E,english_discovery,unreviewed
ega:IV.4.5.6.ii,IV,label,IV.4.5.6.ii,IV.4.5.6.ii,ega:subsection:IV.4.5,IV-2:62,components/05_section45_geometric_irreducibility_connectedness.tex,125,3AE26121AE14474C98344A827A988245FFF4AD7FA8CB0BF231DCB200D48C61C0,english_discovery,unreviewed
ega:IV.4.5.6:proof,IV,proof,proof,,ega:IV.4.5.6,IV-2:62,components/05_section45_geometric_irreducibility_connectedness.tex,137,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.4.5.7,IV,proposition,4.5.7,IV.4.5.7,ega:subsection:IV.4.5,IV-2:62,components/05_section45_geometric_irreducibility_connectedness.tex,156,CF38E8DDFFE9C17BE84E294F608CE794C79F9E4A44AF572CA39B29FD2A92929A,english_discovery,unreviewed
ega:IV.4.5.7:proof,IV,proof,proof,,ega:IV.4.5.7,IV-2:62,components/05_section45_geometric_irreducibility_connectedness.tex,166,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.4.5.8,IV,corollary,4.5.8,IV.4.5.8,ega:subsection:IV.4.5,IV-2:62,components/05_section45_geometric_irreducibility_connectedness.tex,175,F3FDFF7E25782ACF9893B0E36FAF0BD3D3969C2EAF5C7BF46AEBA1A861DF9BCB,english_discovery,unreviewed
ega:IV.4.5.8.i,IV,label,IV.4.5.8.i,IV.4.5.8.i,ega:subsection:IV.4.5,IV-2:62,components/05_section45_geometric_irreducibility_connectedness.tex,180,1EE8B1E6B99ABB271BB272BE098B3367D56B2D1E7030E43DF560E5492E5DBC97,english_discovery,unreviewed
ega:IV.4.5.8.ii,IV,label,IV.4.5.8.ii,IV.4.5.8.ii,ega:subsection:IV.4.5,IV-2:62,components/05_section45_geometric_irreducibility_connectedness.tex,187,CBEB4C884B28D7CD4B310FF092DBDF07BC901CB341DFAD874D367A12821D5D00,english_discovery,unreviewed
ega:IV.4.5.8:proof,IV,proof,proof,,ega:IV.4.5.8,IV-2:62,components/05_section45_geometric_irreducibility_connectedness.tex,193,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.4.5.9,IV,proposition,4.5.9,IV.4.5.9,ega:subsection:IV.4.5,IV-2:62,components/05_section45_geometric_irreducibility_connectedness.tex,212,4B35AC9C869F0DE9E257258BCD9D66FFA2E15FE29559F7C7F563F992C701B688,english_discovery,unreviewed
ega:IV.4.5.9.a,IV,label,IV.4.5.9.a,IV.4.5.9.a,ega:subsection:IV.4.5,IV-2:62,components/05_section45_geometric_irreducibility_connectedness.tex,217,219A81B5BD9FEA31267CFA72405690BB9A1D1951299C3C119CEAE85874A812EA,english_discovery,unreviewed
ega:IV.4.5.9.b,IV,label,IV.4.5.9.b,IV.4.5.9.b,ega:subsection:IV.4.5,IV-2:62,components/05_section45_geometric_irreducibility_connectedness.tex,223,4445FD0F8D0510EEF79529B2DFBF626B42FF08651BD2BECC68AA4D48EF546A67,english_discovery,unreviewed
ega:IV.4.5.9.c,IV,label,IV.4.5.9.c,IV.4.5.9.c,ega:subsection:IV.4.5,IV-2:62,components/05_section45_geometric_irreducibility_connectedness.tex,229,A4573404D2C756DF3A2C772F0A32168C1C1C84190C82A59CFE47A92BCAD95FAA,english_discovery,unreviewed
ega:IV.4.5.9:proof,IV,proof,proof,,ega:IV.4.5.9,IV-2:62,components/05_section45_geometric_irreducibility_connectedness.tex,235,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.4.5.10,IV,corollary,4.5.10,IV.4.5.10,ega:subsection:IV.4.5,IV-2:63,components/05_section45_geometric_irreducibility_connectedness.tex,261,35DEC189F52B333F57B382B37FD27A347EA66F3E3224F50BF2123B58AB3901AF,english_discovery,unreviewed
ega:IV.4.5.10:proof,IV,proof,proof,,ega:IV.4.5.10,IV-2:63,components/05_section45_geometric_irreducibility_connectedness.tex,272,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.4.5.11,IV,corollary,4.5.11,IV.4.5.11,ega:subsection:IV.4.5,IV-2:63,components/05_section45_geometric_irreducibility_connectedness.tex,285,18C4B8AA76D48C2B5352229E3583998A70E151119B42891A00388189F81EC049,english_discovery,unreviewed
ega:IV.4.5.11:proof,IV,proof,proof,,ega:IV.4.5.11,IV-2:63,components/05_section45_geometric_irreducibility_connectedness.tex,301,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.4.5.12,IV,remarks,4.5.12,IV.4.5.12,ega:subsection:IV.4.5,IV-2:63,components/05_section45_geometric_irreducibility_connectedness.tex,322,680CBF117035BDF33FB4789B9B05A82399388D13730E3419C47FCAF1B45D9EF7,english_discovery,unreviewed
ega:IV.4.5.12.i,IV,label,IV.4.5.12.i,IV.4.5.12.i,ega:subsection:IV.4.5,IV-2:63,components/05_section45_geometric_irreducibility_connectedness.tex,326,4B3A869C226DED485CCFCADD1C544301EADD07D363DC9E9FFBEEBBE1DD6A36BC,english_discovery,unreviewed
ega:IV.4.5.12.ii,IV,label,IV.4.5.12.ii,IV.4.5.12.ii,ega:subsection:IV.4.5,IV-2:63,components/05_section45_geometric_irreducibility_connectedness.tex,360,AD63151441E4E6D1F1EA11B024352481932668A6E6A12F2E14C7150671FFEBF9,english_discovery,unreviewed
ega:IV.4.5.13,IV,proposition,4.5.13,IV.4.5.13,ega:subsection:IV.4.5,IV-2:63,components/05_section45_geometric_irreducibility_connectedness.tex,388,920E6EB47E1BDA429F78E85E71A85E61FB3DA2C965CD4AEE4ED0BE0FA0E4C5F1,english_discovery,unreviewed
ega:IV.4.5.13:proof,IV,proof,proof,,ega:IV.4.5.13,IV-2:63,components/05_section45_geometric_irreducibility_connectedness.tex,396,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.4.5.13.1,IV,corollary,4.5.13.1,IV.4.5.13.1,ega:subsection:IV.4.5,IV-2:63,components/05_section45_geometric_irreducibility_connectedness.tex,428,A35B08D7BE183C24D2A631056D154CDA96F781A239702095275E0BB72D2A7D26,english_discovery,unreviewed
ega:IV.4.5.13.1.i,IV,label,IV.4.5.13.1.i,IV.4.5.13.1.i,ega:subsection:IV.4.5,IV-2:63,components/05_section45_geometric_irreducibility_connectedness.tex,432,7CD69A7B323193A15DA726D7BE52D74384CC4BC6D51A3DFE32CDAB7C980CFFB9,english_discovery,unreviewed
ega:IV.4.5.13.1.ii,IV,label,IV.4.5.13.1.ii,IV.4.5.13.1.ii,ega:subsection:IV.4.5,IV-2:63,components/05_section45_geometric_irreducibility_connectedness.tex,440,BA1C42019DDAA8BBEAB4D3B19C54D6968B1A45BDC869773AECBBA24DB835BF54,english_discovery,unreviewed
ega:IV.4.5.13.1:proof,IV,proof,proof,,ega:IV.4.5.13.1,IV-2:63,components/05_section45_geometric_irreducibility_connectedness.tex,448,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.4.5.14,IV,corollary,4.5.14,IV.4.5.14,ega:subsection:IV.4.5,IV-2:65,components/05_section45_geometric_irreducibility_connectedness.tex,467,D7A3CCF917C9E51954DD2734DB22FD5187071D500EB39B38E5C983BB9F5D2F0B,english_discovery,unreviewed
ega:IV.4.5.14:proof,IV,proof,proof,,ega:IV.4.5.14,IV-2:65,components/05_section45_geometric_irreducibility_connectedness.tex,474,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.4.5.15,IV,proposition,4.5.15,IV.4.5.15,ega:subsection:IV.4.5,IV-2:65,components/05_section45_geometric_irreducibility_connectedness.tex,482,C4D167E2C706B35D883C4631FF18AF2EF6361015E685D652C4FAD227D0D7E568,english_discovery,unreviewed
ega:IV.4.5.15.i,IV,label,IV.4.5.15.i,IV.4.5.15.i,ega:subsection:IV.4.5,IV-2:65,components/05_section45_geometric_irreducibility_connectedness.tex,489,63D4129962F6EDA375977E16DFF4CFB37F261E8ECDAD060859FC44D3AA1EB238,english_discovery,unreviewed
ega:IV.4.5.15.ii,IV,label,IV.4.5.15.ii,IV.4.5.15.ii,ega:subsection:IV.4.5,IV-2:65,components/05_section45_geometric_irreducibility_connectedness.tex,494,AEF6870E114DC5E0B5B7F0EC0CAEDBC93B02C4F09D26A110CB8768A271ED44B1,english_discovery,unreviewed
ega:IV.4.5.15:proof,IV,proof,proof,,ega:IV.4.5.15,IV-2:65,components/05_section45_geometric_irreducibility_connectedness.tex,507,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
